src_onto,tgt_onto,alignment_method,aligner,encoder,entity1,entity1_short,entity2,entity2_short,relation,measure
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/ImageObjectSnapshot,https://schema.org/ImageObjectSnapshot,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/IncentiveQualifiedExpenseType,https://schema.org/IncentiveQualifiedExpenseType,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/IncentiveStatus,https://schema.org/IncentiveStatus,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/IncentiveType,https://schema.org/IncentiveType,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/IndividualPhysician,https://schema.org/IndividualPhysician,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/IndividualProduct,https://schema.org/IndividualProduct,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/InfectiousDisease,https://schema.org/InfectiousDisease,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/InsertAction,https://schema.org/InsertAction,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/InstallAction,https://schema.org/InstallAction,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/InstantaneousEvent,https://schema.org/InstantaneousEvent,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/InsuranceAgency,https://schema.org/InsuranceAgency,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/Intangible,https://schema.org/Intangible,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/InternetCafe,https://schema.org/InternetCafe,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/InvestmentFund,https://schema.org/InvestmentFund,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/InvestmentOrDeposit,https://schema.org/InvestmentOrDeposit,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/InviteAction,https://schema.org/InviteAction,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/Invoice,https://schema.org/Invoice,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/ItemAvailability,https://schema.org/ItemAvailability,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/ItemList,https://schema.org/ItemList,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/ItemListOrderType,https://schema.org/ItemListOrderType,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/JewelryStore,https://schema.org/JewelryStore,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/JobPosting,https://schema.org/JobPosting,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/JoinAction,https://schema.org/JoinAction,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/Joint,https://schema.org/Joint,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/LakeBodyOfWater,https://schema.org/LakeBodyOfWater,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/LandmarksOrHistoricalBuildings,https://schema.org/LandmarksOrHistoricalBuildings,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/LearningResource,https://schema.org/LearningResource,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/LegalForceStatus,https://schema.org/LegalForceStatus,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/LegalService,https://schema.org/LegalService,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/LegalValueLevel,https://schema.org/LegalValueLevel,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/LegislationObject,https://schema.org/LegislationObject,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/LegislativeBuilding,https://schema.org/LegislativeBuilding,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/Library,https://schema.org/Library,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/LibrarySystem,https://schema.org/LibrarySystem,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/LifestyleModification,https://schema.org/LifestyleModification,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/LikeAction,https://schema.org/LikeAction,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/LiquorStore,https://schema.org/LiquorStore,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/ListItem,https://schema.org/ListItem,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/ListenAction,https://schema.org/ListenAction,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/LoanOrCredit,https://schema.org/LoanOrCredit,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/LocalBusiness,https://schema.org/LocalBusiness,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/LocationFeatureSpecification,https://schema.org/LocationFeatureSpecification,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/Manuscript,https://schema.org/Manuscript,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MarryAction,https://schema.org/MarryAction,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/Mass,https://schema.org/Mass,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MathSolver,https://schema.org/MathSolver,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MaximumDoseSchedule,https://schema.org/MaximumDoseSchedule,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MeasurementMethodEnum,https://schema.org/MeasurementMethodEnum,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MeasurementTypeEnumeration,https://schema.org/MeasurementTypeEnumeration,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MediaEnumeration,https://schema.org/MediaEnumeration,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MediaGallery,https://schema.org/MediaGallery,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MediaManipulationRatingEnumeration,https://schema.org/MediaManipulationRatingEnumeration,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MediaObject,https://schema.org/MediaObject,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MediaReview,https://schema.org/MediaReview,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MediaReviewItem,https://schema.org/MediaReviewItem,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MediaSubscription,https://schema.org/MediaSubscription,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MedicalAudienceType,https://schema.org/MedicalAudienceType,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MedicalClinic,https://schema.org/MedicalClinic,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MedicalCondition,https://schema.org/MedicalCondition,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MedicalContraindication,https://schema.org/MedicalContraindication,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MedicalDevicePurpose,https://schema.org/MedicalDevicePurpose,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MedicalEvidenceLevel,https://schema.org/MedicalEvidenceLevel,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MedicalGuidelineContraindication,https://schema.org/MedicalGuidelineContraindication,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MedicalImagingTechnique,https://schema.org/MedicalImagingTechnique,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MedicalIntangible,https://schema.org/MedicalIntangible,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MedicalObservationalStudy,https://schema.org/MedicalObservationalStudy,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MedicalObservationalStudyDesign,https://schema.org/MedicalObservationalStudyDesign,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MedicalProcedureType,https://schema.org/MedicalProcedureType,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MedicalRiskCalculator,https://schema.org/MedicalRiskCalculator,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MedicalRiskEstimator,https://schema.org/MedicalRiskEstimator,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MedicalRiskFactor,https://schema.org/MedicalRiskFactor,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MedicalRiskScore,https://schema.org/MedicalRiskScore,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MedicalSignOrSymptom,https://schema.org/MedicalSignOrSymptom,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MedicalStudyStatus,https://schema.org/MedicalStudyStatus,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MedicalSymptom,https://schema.org/MedicalSymptom,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MedicalTestPanel,https://schema.org/MedicalTestPanel,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MedicalTherapy,https://schema.org/MedicalTherapy,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MedicalTrial,https://schema.org/MedicalTrial,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MedicalTrialDesign,https://schema.org/MedicalTrialDesign,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MedicineSystem,https://schema.org/MedicineSystem,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MeetingRoom,https://schema.org/MeetingRoom,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MemberProgram,https://schema.org/MemberProgram,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MemberProgramTier,https://schema.org/MemberProgramTier,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MensClothingStore,https://schema.org/MensClothingStore,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/Menu,https://schema.org/Menu,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MenuItem,https://schema.org/MenuItem,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MenuSection,https://schema.org/MenuSection,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MerchantReturnPolicySeasonalOverride,https://schema.org/MerchantReturnPolicySeasonalOverride,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/Message,https://schema.org/Message,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MiddleSchool,https://schema.org/MiddleSchool,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MobilePhoneStore,https://schema.org/MobilePhoneStore,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MolecularEntity,https://schema.org/MolecularEntity,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MonetaryAmountDistribution,https://schema.org/MonetaryAmountDistribution,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MonetaryGrant,https://schema.org/MonetaryGrant,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MoneyTransfer,https://schema.org/MoneyTransfer,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MotorcycleRepair,https://schema.org/MotorcycleRepair,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MotorizedBicycle,https://schema.org/MotorizedBicycle,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/Movie,https://schema.org/Movie,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MovieClip,https://schema.org/MovieClip,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MovieRentalStore,https://schema.org/MovieRentalStore,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MovieSeries,https://schema.org/MovieSeries,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MovieTheater,https://schema.org/MovieTheater,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MovingCompany,https://schema.org/MovingCompany,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/Museum,https://schema.org/Museum,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MusicAlbum,https://schema.org/MusicAlbum,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MusicAlbumProductionType,https://schema.org/MusicAlbumProductionType,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MusicAlbumReleaseType,https://schema.org/MusicAlbumReleaseType,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MusicComposition,https://schema.org/MusicComposition,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MusicEvent,https://schema.org/MusicEvent,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MusicGroup,https://schema.org/MusicGroup,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MusicPlaylist,https://schema.org/MusicPlaylist,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MusicRecording,https://schema.org/MusicRecording,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MusicRelease,https://schema.org/MusicRelease,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MusicReleaseFormatType,https://schema.org/MusicReleaseFormatType,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MusicStore,https://schema.org/MusicStore,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MusicVenue,https://schema.org/MusicVenue,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/MusicVideoObject,https://schema.org/MusicVideoObject,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/NGO,https://schema.org/NGO,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/NLNonprofitType,https://schema.org/NLNonprofitType,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/NailSalon,https://schema.org/NailSalon,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/NewsArticle,https://schema.org/NewsArticle,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/NewsMediaOrganization,https://schema.org/NewsMediaOrganization,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#Crate,Crate,https://schema.org/NightClub,https://schema.org/NightClub,=,1.0
